"SQGDP9 Real GDP by state 1/"
"(Millions of chained 2012 dollars)" 
"Bureau of Economic Analysis" 
"State or DC"
"GeoFips","GeoName","LineCode","Description","2012:Q1","2012:Q2","2012:Q3","2012:Q4","2016:Q1","2016:Q2","2016:Q3","2016:Q4"
"27000","Minnesota","70","      Health care and social assistance",26325.3,26417.8,26400.3,26680.4,30080.4,30014.9,30377.5,30545.9
"27000","Minnesota","76","      Arts, entertainment, and recreation",2342.8,2372.5,2290.9,2212.7,2687.3,2826.3,2875.8,3003.7
"27000","Minnesota","79","      Accommodation and food services",6688.7,6603.8,6624.4,6791.7,7188.2,7221.2,7299.8,7356.9
"27000","Minnesota","83","  Government and government enterprises",29818.2,30108.2,29995.5,30074.1,30093.5,30295.5,30622.2,30219.7
"28000","Mississippi","3","      Agriculture, forestry, fishing and hunting",2339.0,1999.4,1740.6,1529.6,2828.4,2879.6,2714.6,2423.7
"28000","Mississippi","6","      Mining, quarrying, and oil and gas extraction",1702.9,1736.7,1773.9,1691.7,1469.7,1151.4,1042.1,1003.5
"28000","Mississippi","10","      Utilities",2758.9,2951.5,2961.9,2768.1,2857.5,2837.0,2965.8,3002.5
"28000","Mississippi","11","      Construction",4710.4,4450.2,4105.7,4106.3,3713.6,3412.0,3439.5,3448.8
"28000","Mississippi","12","      Manufacturing",16974.4,16892.5,16595.3,16017.5,16227.8,16051.7,16078.0,16143.2
"28000","Mississippi","34","      Wholesale trade",5072.1,5237.9,5216.3,5090.8,5314.1,5374.1,5415.1,5435.5
"28000","Mississippi","35","      Retail trade",7783.9,7651.6,7801.0,7769.0,8262.0,8393.0,8294.3,8455.5
"28000","Mississippi","36","      Transportation and warehousing",3240.5,3221.8,3223.0,3248.9,3157.3,3292.5,3282.2,3355.3
"28000","Mississippi","45","      Information",1960.1,1988.5,1969.0,1957.6,2615.1,2596.3,2642.8,2640.1
"28000","Mississippi","51","      Finance and insurance",4497.0,4395.6,4346.1,4003.1,4388.8,4310.2,4493.6,4611.6
"28000","Mississippi","56","      Real estate and rental and leasing",10032.4,9883.3,9827.8,9746.3,10178.9,10237.5,10202.9,10175.6
"28000","Mississippi","60","      Professional, scientific, and technical services",3355.9,3377.2,3298.0,3141.9,3350.1,3310.6,3253.1,3244.5
"28000","Mississippi","64","      Management of companies and enterprises",1135.4,1185.5,1171.1,1129.6,1234.1,1249.7,1265.9,1273.8
"28000","Mississippi","65","      Administrative and support and waste management and remediation services",2541.8,2571.4,2552.5,2612.6,2703.5,2639.1,2634.5,2653.8
"28000","Mississippi","69","      Educational services",931.4,943.1,939.5,896.4,811.6,812.1,782.1,798.9
"28000","Mississippi","70","      Health care and social assistance",7710.0,7709.7,7626.2,7736.1,7912.3,7930.9,7853.2,7879.8
"28000","Mississippi","76","      Arts, entertainment, and recreation",655.6,673.4,648.6,676.0,614.5,583.3,570.1,594.1
"28000","Mississippi","79","      Accommodation and food services",3899.3,3775.2,3729.4,3767.0,3722.4,3679.6,3653.0,3716.2
"28000","Mississippi","83","  Government and government enterprises",17393.7,17478.1,17404.1,17391.2,17379.7,17294.4,17087.1,17150.9
"29000","Missouri","3","      Agriculture, forestry, fishing and hunting",4169.8,3750.8,2808.8,2634.9,5403.9,5208.8,4916.7,4351.5
"29000","Missouri","6","      Mining, quarrying, and oil and gas extraction",1027.4,1016.1,899.0,959.6,1020.5,908.3,937.4,833.7
"29000","Missouri","10","      Utilities",5018.8,4838.4,5064.3,4765.9,4782.3,4882.7,4947.5,4994.3
"29000","Missouri","11","      Construction",9163.4,9125.7,8945.2,9155.3,8912.0,8952.9,8940.3,9285.7
"29000","Missouri","12","      Manufacturing",35015.8,35090.5,34688.2,34316.1,33596.2,33951.7,33312.5,33482.2
"29000","Missouri","34","      Wholesale trade",17353.0,17777.6,17747.4,17418.3,19325.9,19681.9,19876.7,19956.0
"29000","Missouri","35","      Retail trade",15957.1,15690.0,16092.1,15973.4,17330.2,17370.0,17493.3,17781.2
"29000","Missouri","36","      Transportation and warehousing",8632.0,8607.1,8586.0,8648.3,8923.1,9087.9,9000.0,9295.0
"29000","Missouri","45","      Information",13015.4,12955.5,12373.1,13156.4,12227.7,12172.5,12333.6,12754.2
"29000","Missouri","51","      Finance and insurance",21340.5,21322.6,20571.2,19614.1,19396.7,18722.3,19050.9,19571.4
"29000","Missouri","56","      Real estate and rental and leasing",30371.0,30663.0,30890.1,30877.1,31131.6,30999.7,30811.2,30731.0
"29000","Missouri","60","      Professional, scientific, and technical services",16427.8,16770.6,16705.5,17058.8,19437.1,19593.0,19809.6,19944.8
"29000","Missouri","64","      Management of companies and enterprises",7581.2,7945.5,7961.1,8278.4,9005.7,8728.5,8758.3,8399.7
"29000","Missouri","65","      Administrative and support and waste management and remediation services",7698.7,7664.4,7552.1,7652.7,7871.1,7928.4,7879.7,8016.1
"29000","Missouri","69","      Educational services",3784.1,3747.6,3713.6,3666.3,3633.7,3639.3,3620.7,3643.5
"29000","Missouri","70","      Health care and social assistance",23475.8,23167.2,23601.2,23706.9,24690.1,24989.4,24841.5,25299.8
"29000","Missouri","76","      Arts, entertainment, and recreation",3510.3,3578.0,3363.2,3441.7,3625.1,3347.0,3294.6,3258.1
"29000","Missouri","79","      Accommodation and food services",6948.4,6878.9,6847.3,6993.7,7471.5,7381.7,7330.0,7420.3
"29000","Missouri","83","  Government and government enterprises",33293.8,32808.3,33317.1,33117.0,32545.5,32218.3,32330.0,32652.5
"30000","Montana","3","      Agriculture, forestry, fishing and hunting",1887.3,1671.9,1879.5,1898.9,2467.3,2590.2,2784.0,2907.7
"30000","Montana","6","      Mining, quarrying, and oil and gas extraction",2541.2,2725.0,2808.4,2690.9,2597.2,2134.4,2066.5,2105.8
"30000","Montana","10","      Utilities",1006.4,1053.9,1025.7,1027.7,961.2,1023.3,1046.6,1017.8
"30000","Montana","11","      Construction",2076.1,2107.0,2085.1,2101.8,2264.7,2186.9,2206.2,2240.8
"30000","Montana","12","      Manufacturing",2696.6,2597.9,2533.7,2581.8,3338.2,2995.4,2859.8,2902.4
"30000","Montana","34","      Wholesale trade",2254.9,2315.7,2312.4,2324.4,2480.3,2499.6,2517.8,2510.3
"30000","Montana","35","      Retail trade",2718.0,2666.3,2756.2,2777.3,2915.2,2901.5,2902.1,2949.3
"30000","Montana","36","      Transportation and warehousing",1872.9,1967.3,1919.4,1976.1,1812.0,1833.8,1808.3,1849.4
"30000","Montana","45","      Information",992.1,1005.8,999.2,978.8,1134.3,1143.0,1141.5,1222.8
"30000","Montana","51","      Finance and insurance",1951.4,1920.0,1904.6,1814.7,1803.2,1833.6,1894.8,1956.4
"30000","Montana","56","      Real estate and rental and leasing",5481.8,5444.2,5469.5,5413.5,5791.0,5755.1,5741.1,5828.3
"30000","Montana","60","      Professional, scientific, and technical services",2310.5,1948.3,1987.7,1900.3,2162.3,2174.3,2154.8,2189.5
"30000","Montana","64","      Management of companies and enterprises",220.1,197.5,200.1,188.7,214.0,215.8,218.7,216.0
"30000","Montana","65","      Administrative and support and waste management and remediation services",986.2,972.9,953.0,989.6,864.2,857.1,857.0,884.5
"30000","Montana","69","      Educational services",220.8,220.6,221.2,217.5,234.5,233.2,227.8,234.7
"30000","Montana","70","      Health care and social assistance",3794.5,3857.6,3783.6,3902.2,4292.7,4306.8,4412.0,4470.8
"30000","Montana","76","      Arts, entertainment, and recreation",486.9,494.0,488.9,482.2,538.4,520.5,514.3,535.7
"30000","Montana","79","      Accommodation and food services",1394.9,1409.7,1409.8,1435.6,1570.2,1543.0,1535.6,1571.3
"30000","Montana","83","  Government and government enterprises",6435.7,6449.7,6435.1,6397.2,6453.7,6342.2,6402.2,6503.7
"31000","Nebraska","3","      Agriculture, forestry, fishing and hunting",7520.8,8272.3,6848.0,7659.3,10424.6,10334.9,10872.4,11149.1
"31000","Nebraska","6","      Mining, quarrying, and oil and gas extraction",248.9,252.7,293.7,242.2,236.1,188.6,177.8,174.6
"31000","Nebraska","10","      Utilities",2856.3,2846.0,2727.8,2625.5,3525.1,3407.7,3310.7,3319.9
"31000","Nebraska","11","      Construction",3465.3,3291.7,3196.5,3320.0,2825.2,2721.9,2680.3,2649.2
"31000","Nebraska","12","      Manufacturing",12792.8,12850.3,12680.7,12457.1,10743.1,10978.0,11199.9,11071.8
"31000","Nebraska","34","      Wholesale trade",6391.1,6635.0,6623.1,6597.8,7184.5,7119.1,7213.1,7285.8
"31000","Nebraska","35","      Retail trade",5563.3,5453.2,5562.3,5477.7,5995.9,6094.8,6086.8,6145.4
"31000","Nebraska","36","      Transportation and warehousing",7790.5,8078.8,8199.6,8335.9,8328.9,8390.6,8352.8,8452.1
"31000","Nebraska","45","      Information",2876.7,2865.7,2750.8,2679.0,3990.2,3910.8,3930.6,4082.2
"31000","Nebraska","51","      Finance and insurance",8060.2,8230.4,8423.7,7903.4,9506.7,9765.8,10420.8,11733.7
"31000","Nebraska","56","      Real estate and rental and leasing",9511.7,9688.3,9795.0,9638.5,10381.4,10434.0,10501.8,10262.8
"31000","Nebraska","60","      Professional, scientific, and technical services",4788.3,4800.8,4915.1,4710.7,4734.5,4772.3,4715.0,4762.2
"31000","Nebraska","64","      Management of companies and enterprises",2252.9,1889.2,1950.2,2268.0,2737.2,2948.9,2811.6,2791.3
"31000","Nebraska","65","      Administrative and support and waste management and remediation services",2221.0,2273.4,2272.6,2294.1,2621.0,2690.6,2764.7,2830.6
"31000","Nebraska","69","      Educational services",978.5,952.6,972.6,948.0,891.7,871.0,856.2,948.1
"31000","Nebraska","70","      Health care and social assistance",7379.1,7273.0,7414.9,7401.0,7929.2,8017.1,8104.4,8180.6
"31000","Nebraska","76","      Arts, entertainment, and recreation",518.1,527.2,529.1,532.1,560.1,576.1,555.5,587.4
"31000","Nebraska","79","      Accommodation and food services",2060.1,2014.7,2026.0,2036.8,2238.5,2245.7,2226.5,2250.9
"31000","Nebraska","83","  Government and government enterprises",12926.4,13324.8,12961.5,13183.3,13351.7,13166.2,13317.9,13523.4
"32000","Nevada","3","      Agriculture, forestry, fishing and hunting",284.5,276.3,318.1,300.4,396.4,394.9,396.4,325.4
"32000","Nevada","6","      Mining, quarrying, and oil and gas extraction",5788.3,6066.0,5744.5,5252.3,3954.5,3645.2,3944.7,4124.9
"32000","Nevada","10","      Utilities",2400.7,2325.5,2345.5,2034.6,2229.5,2202.0,2126.9,2260.9
"32000","Nevada","11","      Construction",5700.9,5328.7,5028.7,4887.1,5668.5,5568.2,5788.3,5937.9
"32000","Nevada","12","      Manufacturing",6093.7,6001.7,6090.9,5894.6,5748.2,5941.6,5784.9,5776.6
"32000","Nevada","34","      Wholesale trade",5228.3,5284.8,5266.9,5286.3,5961.2,5907.8,6203.9,6237.6
"32000","Nevada","35","      Retail trade",8648.9,8351.6,8498.0,8501.8,10167.9,10275.1,10335.2,10279.4
"32000","Nevada","36","      Transportation and warehousing",5630.0,5541.7,5672.0,5548.6,5970.4,6184.5,6084.8,6478.8
"32000","Nevada","45","      Information",3153.0,3213.8,3211.4,3363.5,4353.2,4495.1,4540.0,4536.1
"32000","Nevada","51","      Finance and insurance",6388.3,6473.3,6645.4,6230.5,6515.8,6623.8,6890.1,7092.8
"32000","Nevada","56","      Real estate and rental and leasing",17659.1,17501.8,17624.0,17600.5,20423.5,20429.9,20287.9,20432.0
"32000","Nevada","60","      Professional, scientific, and technical services",6582.7,6663.1,6550.3,6396.8,6823.0,6857.6,6878.5,6854.0
"32000","Nevada","64","      Management of companies and enterprises",3064.1,3046.1,2977.7,3370.1,4222.3,4047.0,4243.3,4384.2
"32000","Nevada","65","      Administrative and support and waste management and remediation services",3959.0,3933.0,3927.7,3928.5,4383.0,4484.1,4586.7,4669.4
"32000","Nevada","69","      Educational services",758.9,751.8,720.4,716.9,704.2,725.9,731.2,720.1
"32000","Nevada","70","      Health care and social assistance",7394.6,7397.0,7305.4,7456.3,8632.7,8808.7,8934.2,9017.3
"32000","Nevada","76","      Arts, entertainment, and recreation",4971.5,4934.7,4848.0,4886.1,4061.5,3875.1,5672.5,4044.0
"32000","Nevada","79","      Accommodation and food services",18261.8,18143.6,17829.9,17935.3,18956.8,18960.9,19378.2,18914.0
"32000","Nevada","83","  Government and government enterprises",14674.6,14561.0,14689.5,14649.8,15204.8,15103.5,15546.3,15403.2
"33000","New Hampshire","3","      Agriculture, forestry, fishing and hunting",255.1,222.7,201.2,208.5,272.5,250.7,252.0,257.0
"33000","New Hampshire","6","      Mining, quarrying, and oil and gas extraction",65.4,78.0,65.9,60.1,67.9,62.9,64.9,57.3
"33000","New Hampshire","10","      Utilities",1194.1,1225.2,1317.8,1282.0,1233.5,1127.7,1206.8,1150.8
"33000","New Hampshire","11","      Construction",2113.1,2065.6,2095.9,2054.3,2010.0,1973.3,1945.6,2029.1
"33000","New Hampshire","12","      Manufacturing",7293.1,7143.2,7133.2,7448.6,8650.8,8552.8,8385.1,8609.6
"33000","New Hampshire","34","      Wholesale trade",4239.1,4323.5,4360.5,4277.7,4900.9,5008.8,5039.8,5045.9
"33000","New Hampshire","35","      Retail trade",5476.2,5416.9,5607.1,5611.4,5058.6,5074.8,5054.5,5137.1
"33000","New Hampshire","36","      Transportation and warehousing",968.4,958.4,989.9,995.6,1075.6,1107.0,1078.5,1093.2
"33000","New Hampshire","45","      Information",2584.7,2585.5,2590.5,2643.6,3368.0,3361.8,3310.7,3464.6
"33000","New Hampshire","51","      Finance and insurance",4826.0,5214.0,5169.5,5186.2,5831.1,6140.2,6665.4,6064.8
"33000","New Hampshire","56","      Real estate and rental and leasing",10220.8,10299.5,10333.9,10119.0,10169.4,10248.6,10225.4,10294.7
"33000","New Hampshire","60","      Professional, scientific, and technical services",4584.1,4662.2,4668.1,4584.7,5226.3,5367.9,5414.9,5562.8
"33000","New Hampshire","64","      Management of companies and enterprises",1005.0,923.3,986.2,1502.7,1208.5,1371.4,1293.6,1138.4
"33000","New Hampshire","65","      Administrative and support and waste management and remediation services",2098.6,2135.5,2140.2,2143.6,2352.6,2362.7,2379.4,2420.3
"33000","New Hampshire","69","      Educational services",1557.7,1561.8,1557.5,1538.4,1711.6,1668.4,1705.7,1679.7
"33000","New Hampshire","70","      Health care and social assistance",6261.3,6197.7,6142.2,6259.8,6802.3,6849.7,6771.5,6773.8
"33000","New Hampshire","76","      Arts, entertainment, and recreation",863.3,892.1,910.4,940.0,958.7,978.8,979.2,1017.2
"33000","New Hampshire","79","      Accommodation and food services",2036.8,2046.5,2046.9,2085.4,2365.2,2383.9,2405.6,2405.0
"33000","New Hampshire","83","  Government and government enterprises",7947.2,7926.3,7964.4,7874.2,7650.6,7637.5,7790.7,7669.8
"34000","New Jersey","3","      Agriculture, forestry, fishing and hunting",874.5,830.1,814.9,777.8,1145.5,1102.7,1150.7,1225.3
"34000","New Jersey","6","      Mining, quarrying, and oil and gas extraction",242.8,264.5,283.4,319.7,632.5,551.3,530.8,453.5
"34000","New Jersey","10","      Utilities",8644.1,8587.2,8869.7,9070.0,9147.2,9002.8,9009.1,9094.5
"34000","New Jersey","11","      Construction",16760.8,16282.0,16318.7,16757.8,18628.2,18299.0,18191.9,18433.0
"34000","New Jersey","12","      Manufacturing",45105.2,43882.7,42969.6,41188.8,50350.5,48313.9,47372.9,45799.5
"34000","New Jersey","34","      Wholesale trade",41860.7,43360.1,43562.1,42078.0,45494.0,45516.4,45818.6,45483.8
"34000","New Jersey","35","      Retail trade",28990.8,28059.0,28757.3,28733.5,32047.5,32112.3,32443.4,32742.5
"34000","New Jersey","36","      Transportation and warehousing",17280.8,16658.0,16672.3,16506.0,18006.2,18149.0,18377.1,18740.4
"34000","New Jersey","45","      Information",22115.5,22920.1,21893.4,21446.1,25729.7,26139.7,26267.2,26843.9
"34000","New Jersey","51","      Finance and insurance",36309.1,38439.1,39900.7,38753.6,31481.0,32551.3,33113.9,33983.5
"34000","New Jersey","56","      Real estate and rental and leasing",89433.3,89674.1,90887.8,90664.3,88072.0,88058.0,87837.2,87533.8
"34000","New Jersey","60","      Professional, scientific, and technical services",49531.8,47675.2,48436.3,46838.0,52643.6,52912.6,52328.0,52821.6
"34000","New Jersey","64","      Management of companies and enterprises",15579.2,15884.8,16078.4,15708.6,16617.0,17116.2,17768.2,16874.7
"34000","New Jersey","65","      Administrative and support and waste management and remediation services",16732.7,16698.2,16732.2,16950.8,18929.1,18936.4,19131.1,19394.1
"34000","New Jersey","69","      Educational services",6648.7,6617.1,6498.2,6312.8,6795.0,6796.2,6820.3,6784.0
"34000","New Jersey","70","      Health care and social assistance",40723.1,40445.3,40329.6,40559.9,44177.6,43852.0,43566.8,43899.1
"34000","New Jersey","76","      Arts, entertainment, and recreation",4987.3,4646.8,4361.3,4302.3,5116.0,5031.8,5085.6,5280.3
"34000","New Jersey","79","      Accommodation and food services",12285.3,12331.7,12067.9,12009.9,12018.7,11785.0,11754.2,11826.6
"34000","New Jersey","83","  Government and government enterprises",56462.2,55388.2,57275.6,57049.4,54265.6,53627.1,54838.2,55134.1
"35000","New Mexico","3","      Agriculture, forestry, fishing and hunting",1500.8,1336.6,1394.8,1433.5,2152.6,2065.6,2086.1,2107.1
"35000","New Mexico","6","      Mining, quarrying, and oil and gas extraction",9039.4,9729.0,9211.1,8978.6,13242.8,11383.7,10834.6,11786.1
"35000","New Mexico","10","      Utilities",1445.1,1610.9,1579.1,1575.3,1478.4,1507.2,1568.9,1508.8
"35000","New Mexico","11","      Construction",3002.1,2951.0,2911.1,2864.0,2858.8,2770.2,2717.2,2742.3
"35000","New Mexico","12","      Manufacturing",3902.0,3895.9,3663.0,3573.0,3973.8,4306.9,4197.7,3952.4
"35000","New Mexico","34","      Wholesale trade",2840.7,2936.1,2903.4,2827.9,3010.0,2968.7,2979.3,3003.1
"35000","New Mexico","35","      Retail trade",5059.2,4994.4,5098.8,5083.8,5339.3,5348.1,5312.9,5356.8
"35000","New Mexico","36","      Transportation and warehousing",2282.8,2291.4,2220.0,2272.6,2110.3,2131.8,2106.3,2167.9
"35000","New Mexico","45","      Information",2976.1,2817.8,2656.0,2483.9,2644.3,2726.3,2912.8,3039.9
"35000","New Mexico","51","      Finance and insurance",2545.8,2493.2,2522.3,2397.3,2675.0,2681.1,2756.9,2789.4
"35000","New Mexico","56","      Real estate and rental and leasing",11239.7,11254.5,11227.1,10973.3,11176.6,11124.4,11021.5,10952.4
"35000","New Mexico","60","      Professional, scientific, and technical services",6407.6,6535.7,6169.3,5904.0,6500.5,6439.5,6406.7,6559.8
"35000","New Mexico","64","      Management of companies and enterprises",498.5,476.3,474.1,452.0,470.3,495.9,522.8,522.7
"35000","New Mexico","65","      Administrative and support and waste management and remediation services",2352.5,2378.3,2371.3,2317.1,2099.6,2144.3,2109.7,2168.4
"35000","New Mexico","69","      Educational services",596.0,587.7,576.9,563.6,522.2,541.7,542.5,531.5
"35000","New Mexico","70","      Health care and social assistance",6321.2,6324.8,6287.5,6275.0,6788.8,6908.5,6858.7,6893.1
"35000","New Mexico","76","      Arts, entertainment, and recreation",648.0,665.6,671.4,689.1,608.3,603.1,607.8,629.1
"35000","New Mexico","79","      Accommodation and food services",2509.8,2498.0,2515.1,2518.0,2789.8,2759.9,2757.3,2753.4
"35000","New Mexico","83","  Government and government enterprises",20970.3,21200.6,21139.2,21102.9,20307.7,20643.3,20689.7,20496.4
"36000","New York","3","      Agriculture, forestry, fishing and hunting",3058.6,2856.9,2798.0,2777.9,3745.4,3596.1,3569.7,3450.9
"36000","New York","6","      Mining, quarrying, and oil and gas extraction",1109.3,914.8,890.0,854.5,1258.0,1112.3,1142.6,1048.1
"36000","New York","10","      Utilities",19357.6,19901.3,19323.1,20330.4,19786.8,18827.0,18883.9,19503.6
"36000","New York","11","      Construction",35714.8,34988.0,34737.4,35309.0,39912.6,39210.3,38836.8,39791.2
"36000","New York","12","      Manufacturing",66621.0,64744.4,63137.4,61327.4,66946.4,66074.9,64346.9,63975.3
"36000","New York","34","      Wholesale trade",64150.3,64667.6,66709.0,67252.8,69939.7,67955.5,67721.4,67648.9
"36000","New York","35","      Retail trade",62010.2,60882.8,62431.4,62598.0,67638.5,67555.1,68552.2,69054.1
"36000","New York","36","      Transportation and warehousing",26726.7,26283.2,26139.3,26037.4,27403.9,27426.0,27561.0,28217.1
"36000","New York","45","      Information",98663.3,99559.0,99185.2,101803.0,129392.0,134177.5,127648.6,130385.8
"36000","New York","51","      Finance and insurance",222643.9,243408.2,252463.1,264140.5,237436.0,241905.8,242694.9,237145.9
"36000","New York","56","      Real estate and rental and leasing",183010.2,186311.8,188130.3,189045.3,189279.6,190514.3,189670.8,192554.6
"36000","New York","60","      Professional, scientific, and technical services",109587.1,111401.0,110642.5,108477.6,127304.1,127242.7,124744.3,127746.8
"36000","New York","64","      Management of companies and enterprises",26153.1,26334.2,26083.8,26376.7,26720.6,27668.9,26847.0,25964.2
"36000","New York","65","      Administrative and support and waste management and remediation services",32564.6,31441.9,31539.4,31789.6,34338.9,32935.3,33318.3,33710.2
"36000","New York","69","      Educational services",27390.1,27560.0,27827.5,27197.7,30293.1,30450.3,30451.5,30891.7
"36000","New York","70","      Health care and social assistance",93878.3,93713.3,94300.9,94460.2,103245.9,102469.7,101786.6,103981.8
"36000","New York","76","      Arts, entertainment, and recreation",20864.1,20702.6,20898.7,21126.2,21694.0,21739.5,21520.7,22302.1
"36000","New York","79","      Accommodation and food services",35015.3,34469.2,34647.2,34781.8,35959.0,36335.6,36881.1,36966.5
"36000","New York","83","  Government and government enterprises",143510.8,142455.6,143795.4,144740.6,142224.3,140576.0,140502.5,141875.3
"37000","North Carolina","3","      Agriculture, forestry, fishing and hunting",5344.9,4806.0,4306.6,3951.9,6415.7,6386.3,6389.3,6103.0
"37000","North Carolina","6","      Mining, quarrying, and oil and gas extraction",373.4,369.9,351.4,361.0,630.1,577.5,547.8,530.2
"37000","North Carolina","10","      Utilities",7292.2,7620.6,8280.1,7728.4,7275.9,7616.3,7281.5,7307.5
"37000","North Carolina","11","      Construction",13544.4,13419.4,13414.2,13671.6,15480.1,15599.5,15864.3,16177.8
"37000","North Carolina","12","      Manufacturing",86998.6,83852.5,82603.1,82228.3,90219.7,87656.8,86896.1,87038.7
"37000","North Carolina","34","      Wholesale trade",24791.5,25786.6,25904.6,25472.0,28440.4,29185.9,29450.3,29883.5
"37000","North Carolina","35","      Retail trade",22626.4,22210.8,22619.9,22490.0,26202.7,26402.2,26677.5,26923.6
"37000","North Carolina","36","      Transportation and warehousing",9831.3,9881.5,9871.6,9829.6,10081.6,10440.1,10374.0,10724.2
"37000","North Carolina","45","      Information",13847.5,13622.4,13457.4,13386.9,20068.8,20288.5,20560.0,20842.9
"37000","North Carolina","51","      Finance and insurance",37923.6,36316.2,36356.9,36669.1,34317.6,33914.4,35107.7,36519.1
"37000","North Carolina","56","      Real estate and rental and leasing",49439.7,49561.4,49741.1,49111.7,51899.2,52366.2,52581.1,52789.9
"37000","North Carolina","60","      Professional, scientific, and technical services",24785.7,25319.6,25599.2,24548.7,30214.4,30336.9,30466.6,31068.0
"37000","North Carolina","64","      Management of companies and enterprises",10684.5,10908.4,11039.3,11690.9,12558.3,12667.1,12798.1,12881.5
"37000","North Carolina","65","      Administrative and support and waste management and remediation services",13236.8,13000.3,14591.4,13437.2,14707.1,14772.8,14804.6,15187.0
"37000","North Carolina","69","      Educational services",6276.8,6308.6,6153.2,5937.1,6670.5,6715.6,6455.1,6452.7
"37000","North Carolina","70","      Health care and social assistance",29389.6,29180.6,29512.7,29859.2,32702.5,32607.3,32258.6,32880.9
"37000","North Carolina","76","      Arts, entertainment, and recreation",3757.2,3851.3,3806.8,3825.9,3863.6,3907.2,3969.5,4073.5
"37000","North Carolina","79","      Accommodation and food services",10447.3,10383.9,10350.8,10556.6,12819.7,12855.9,12909.1,12925.4
"37000","North Carolina","83","  Government and government enterprises",63722.4,62949.4,63027.1,62925.6,61905.4,61886.9,63608.5,64409.8
"38000","North Dakota","3","      Agriculture, forestry, fishing and hunting",4129.0,4399.8,5308.6,5999.9,4358.0,4321.6,4321.5,4122.0
"38000","North Dakota","6","      Mining, quarrying, and oil and gas extraction",7062.5,8602.8,8480.5,8110.2,7067.8,5685.8,5553.8,5449.3
"38000","North Dakota","10","      Utilities",945.1,983.4,1001.0,969.2,1164.6,1192.0,1293.5,1300.5
"38000","North Dakota","11","      Construction",3150.2,3282.2,3213.0,3295.3,3048.2,3143.8,3327.3,3069.5
"38000","North Dakota","12","      Manufacturing",3149.1,3308.5,3251.9,3237.0,3288.0,3150.5,3177.5,3219.2
"38000","North Dakota","34","      Wholesale trade",4269.7,4609.2,4599.7,4658.1,4488.5,4388.6,4326.9,4202.3
"38000","North Dakota","35","      Retail trade",2717.0,2708.8,2780.7,2804.9,2994.2,2938.2,2913.9,2931.6
"38000","North Dakota","36","      Transportation and warehousing",2475.3,2609.8,2658.4,2715.7,2346.0,2245.2,2232.0,2251.6
"38000","North Dakota","45","      Information",1204.4,1178.2,1155.2,1100.1,1449.8,1375.2,1379.9,1395.3
"38000","North Dakota","51","      Finance and insurance",2250.4,2236.4,2193.0,1967.9,2070.4,2099.1,2100.1,2143.0
"38000","North Dakota","56","      Real estate and rental and leasing",4308.4,4580.1,4800.0,4896.3,5638.7,5572.4,5527.9,5542.8
"38000","North Dakota","60","      Professional, scientific, and technical services",1403.0,1483.2,1498.4,1510.7,1698.8,1668.0,1653.5,1626.4
"38000","North Dakota","64","      Management of companies and enterprises",438.1,445.8,460.3,478.2,513.9,553.1,572.6,585.3
"38000","North Dakota","65","      Administrative and support and waste management and remediation services",720.8,743.6,706.4,713.8,728.2,725.6,734.6,756.3
"38000","North Dakota","69","      Educational services",154.6,154.5,156.0,159.7,164.3,165.3,164.1,163.1
"38000","North Dakota","70","      Health care and social assistance",3233.2,3207.4,3318.5,3291.0,3812.7,3792.5,3849.3,3911.7
"38000","North Dakota","76","      Arts, entertainment, and recreation",135.4,137.6,138.9,141.1,137.0,140.9,138.2,146.0
"38000","North Dakota","79","      Accommodation and food services",1159.3,1201.3,1212.4,1249.5,1053.5,1024.6,996.8,992.0
"38000","North Dakota","83","  Government and government enterprises",5094.3,5122.2,5056.4,4983.7,5349.3,5265.3,5257.5,5366.2
"39000","Ohio","3","      Agriculture, forestry, fishing and hunting",3590.0,3936.8,3885.3,3639.6,3984.0,4188.3,4140.9,3679.6
"39000","Ohio","6","      Mining, quarrying, and oil and gas extraction",2908.7,3071.6,2924.8,3517.5,17827.7,16253.5,16259.7,16056.3
"39000","Ohio","10","      Utilities",9621.8,9919.9,10286.6,9762.0,9550.7,9747.3,10181.2,9929.0
"39000","Ohio","11","      Construction",17038.6,17216.9,16993.3,17530.7,19229.0,18909.0,18311.6,18762.5
"39000","Ohio","12","      Manufacturing",93889.4,93095.5,90614.2,88706.2,98156.1,100585.5,100380.4,98977.3
"39000","Ohio","34","      Wholesale trade",33471.7,34327.3,34265.7,33802.8,37033.6,37437.2,38070.5,38013.8
"39000","Ohio","35","      Retail trade",31837.2,31281.8,31816.2,31988.8,35817.1,35657.9,35891.0,36178.0
"39000","Ohio","36","      Transportation and warehousing",15706.0,15922.3,15692.7,15657.5,16752.5,17412.3,17588.0,17930.9
"39000","Ohio","45","      Information",19811.5,20436.9,20659.1,20235.5,17487.8,17679.3,17925.9,17677.1
"39000","Ohio","51","      Finance and insurance",41199.7,41892.7,41812.3,40210.2,46166.6,47734.4,48665.9,49754.4
"39000","Ohio","56","      Real estate and rental and leasing",60474.7,61021.7,61411.9,60767.8,61737.0,62099.0,62308.7,62008.8
"39000","Ohio","60","      Professional, scientific, and technical services",28859.7,29367.6,29154.9,28350.6,31500.2,31456.9,31204.2,31369.0
"39000","Ohio","64","      Management of companies and enterprises",18769.9,18093.7,19078.7,19353.4,20693.7,19754.7,20076.1,20526.2
